age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,312228,244196,1538337,20.3,15.9,2021-03-20T16:11:20.910Z
20-29,922587,740650,1300361,70.9,57.0,2021-03-20T16:11:20.910Z
30-39,909292,765267,1197026,76.0,63.9,2021-03-20T16:11:20.910Z
40-49,891952,789462,1098556,81.2,71.9,2021-03-20T16:11:20.910Z
50-59,733157,664577,849966,86.3,78.2,2021-03-20T16:11:20.910Z
60-69,653116,611226,741639,88.1,82.4,2021-03-20T16:11:20.910Z
70-79,474863,453120,490784,96.8,92.3,2021-03-20T16:11:20.910Z
80-89,212068,201028,225538,94.0,89.1,2021-03-20T16:11:20.910Z
90+,49727,46406,51496,96.6,90.1,2021-03-20T16:11:20.910Z
